"Element","Area","Type","Control System Name","Sector","Sector Location","Keyword","SumL (m)","Linac Z (m)","Beampath"
"Q26501","L3","MAD","QUAD:LI26:501","S26","","QUAD","574.6270264","2589.2972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC26502","L3","MAD","XCOR:LI26:502","S26","","XCOR","575.0398264","2589.71","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC26503","L3","MAD","YCOR:LI26:503","S26","","YCOR","575.2898264","2589.96","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_5A","L3","MAD","KLYS:LI26:51","S26","","LCAV","576.2294764","2590.89965","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_5B","L3","MAD","KLYS:LI26:51","S26","","LCAV","579.2735764","2593.94375","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_5C","L3","MAD","KLYS:LI26:51","S26","","LCAV","582.3176764","2596.98785","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_5D","L3","MAD","KLYS:LI26:51","S26","","LCAV","585.3617764","2600.03195","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM26601","L3","MAD","BPMS:LI26:601","S26","","BPM","586.9714264","2601.6416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q26601","L3","MAD","QUAD:LI26:601","S26","","QUAD","586.9714264","2601.6416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC26602","L3","MAD","XCOR:LI26:602","S26","","XCOR","587.3798264","2602.05","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC26603","L3","MAD","YCOR:LI26:603","S26","","YCOR","587.7906264","2602.4608","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_6A","L3","MAD","KLYS:LI26:61","S26","","LCAV","588.5738764","2603.24405","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_6B","L3","MAD","KLYS:LI26:61","S26","","LCAV","591.6179764","2606.28815","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_6C","L3","MAD","KLYS:LI26:61","S26","","LCAV","594.6620764","2609.33225","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_6D","L3","MAD","KLYS:LI26:61","S26","","LCAV","597.7061764","2612.37635","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM26701","L3","MAD","BPMS:LI26:701","S26","","BPM","599.3158264","2613.986","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q26701","L3","MAD","QUAD:LI26:701","S26","","QUAD","599.3158264","2613.986","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC26702","L3","MAD","XCOR:LI26:702","S26","","XCOR","599.7298264","2614.4","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC26703","L3","MAD","YCOR:LI26:703","S26","","YCOR","599.9798264","2614.65","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_7A","L3","MAD","KLYS:LI26:71","S26","","LCAV","600.9182764","2615.58845","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_7B","L3","MAD","KLYS:LI26:71","S26","","LCAV","603.9623764","2618.63255","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_7C","L3","MAD","KLYS:LI26:71","S26","","LCAV","607.0064764","2621.67665","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_7D","L3","MAD","KLYS:LI26:71","S26","","LCAV","610.0505764","2624.72075","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM26801","L3","MAD","BPMS:LI26:801","S26","","BPM","611.6602264","2626.3304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q26801","L3","MAD","QUAD:LI26:801","S26","","QUAD","611.6602264","2626.3304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC26802","L3","MAD","XCOR:LI26:802","S26","","XCOR","612.0698264","2626.74","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC26803","L3","MAD","YCOR:LI26:803","S26","","YCOR","612.4508264","2627.121","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_8A","L3","MAD","KLYS:LI26:81","S26","","LCAV","613.2626764","2627.93285","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_8B","L3","MAD","KLYS:LI26:81","S26","","LCAV","616.3067764","2630.97695","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_8C","L3","MAD","KLYS:LI26:81","S26","","LCAV","619.3508764","2634.02105","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K26_8D","L3","MAD","KLYS:LI26:81","S26","","LCAV","622.3949764","2637.06515","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC26900","L3","MAD","XCOR:LI26:900","S26","","XCOR","623.2598264","2637.93","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC26900","L3","MAD","YCOR:LI26:900","S26","","YCOR","623.5098264","2638.18","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM26901","L3","MAD","BPMS:LI26:901","S26","","BPM","624.2452264","2638.9154","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q26901","L3","MAD","QUAD:LI26:901","S26","","QUAD","624.2452264","2638.9154","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_1A","L3","MAD","KLYS:LI27:11","S27","","LCAV","628.4518764","2643.12205","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_1B","L3","MAD","KLYS:LI27:11","S27","","LCAV","631.4959764","2646.16615","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_1C","L3","MAD","KLYS:LI27:11","S27","","LCAV","634.5400764","2649.21025","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_1D","L3","MAD","KLYS:LI27:11","S27","","LCAV","637.5841764","2652.25435","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27201","L3","MAD","BPMS:LI27:201","S27","","BPM","639.1938264","2653.864","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27201","L3","MAD","QUAD:LI27:201","S27","","QUAD","639.1938264","2653.864","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27202","L3","MAD","XCOR:LI27:202","S27","","XCOR","639.5998264","2654.27","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27203","L3","MAD","YCOR:LI27:203","S27","","YCOR","639.8498264","2654.52","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_2A","L3","MAD","KLYS:LI27:21","S27","","LCAV","640.7962764","2655.46645","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_2B","L3","MAD","KLYS:LI27:21","S27","","LCAV","643.8403764","2658.51055","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_2C","L3","MAD","KLYS:LI27:21","S27","","LCAV","646.8844764","2661.55465","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_2D","L3","MAD","KLYS:LI27:21","S27","","LCAV","649.9285764","2664.59875","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27301","L3","MAD","BPMS:LI27:301","S27","","BPM","651.5382264","2666.2084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27301","L3","MAD","QUAD:LI27:301","S27","","QUAD","651.5382264","2666.2084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27302","L3","MAD","XCOR:LI27:302","S27","","XCOR","651.9498264","2666.62","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27303","L3","MAD","YCOR:LI27:303","S27","","YCOR","652.3193264","2666.9895","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_3A","L3","MAD","KLYS:LI27:31","S27","","LCAV","653.1406764","2667.81085","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_3B","L3","MAD","KLYS:LI27:31","S27","","LCAV","656.1847764","2670.85495","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_3C","L3","MAD","KLYS:LI27:31","S27","","LCAV","659.2288764","2673.89905","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_3D","L3","MAD","KLYS:LI27:31","S27","","LCAV","662.2729764","2676.94315","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27401","L3","MAD","BPMS:LI27:401","S27","","BPM","663.8826264","2678.5528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27401","L3","MAD","QUAD:LI27:401","S27","","QUAD","663.8826264","2678.5528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27402","L3","MAD","XCOR:LI27:402","S27","","XCOR","664.2898264","2678.96","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27403","L3","MAD","YCOR:LI27:403","S27","","YCOR","664.5398264","2679.21","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_4A","L3","MAD","KLYS:LI27:41","S27","","LCAV","665.4850764","2680.15525","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_4B","L3","MAD","KLYS:LI27:41","S27","","LCAV","668.5291764","2683.19935","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_4C","L3","MAD","KLYS:LI27:41","S27","","LCAV","671.5732764","2686.24345","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_4D","L3","MAD","KLYS:LI27:41","S27","","LCAV","674.6173764","2689.28755","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27501","L3","MAD","BPMS:LI27:501","S27","","BPM","676.2270264","2690.8972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27501","L3","MAD","QUAD:LI27:501","S27","","QUAD","676.2270264","2690.8972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27502","L3","MAD","XCOR:LI27:502","S27","","XCOR","676.6398264","2691.31","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27503","L3","MAD","YCOR:LI27:503","S27","","YCOR","677.0081264","2691.6783","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_5A","L3","MAD","KLYS:LI27:51","S27","","LCAV","677.8294764","2692.49965","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_5B","L3","MAD","KLYS:LI27:51","S27","","LCAV","680.8735764","2695.54375","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_5C","L3","MAD","KLYS:LI27:51","S27","","LCAV","683.9176764","2698.58785","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_5D","L3","MAD","KLYS:LI27:51","S27","","LCAV","686.9617764","2701.63195","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27601","L3","MAD","BPMS:LI27:601","S27","","BPM","688.5714264","2703.2416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27601","L3","MAD","QUAD:LI27:601","S27","","QUAD","688.5714264","2703.2416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27602","L3","MAD","XCOR:LI27:602","S27","","XCOR","688.9798264","2703.65","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27603","L3","MAD","YCOR:LI27:603","S27","","YCOR","689.2298264","2703.9","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_6A","L3","MAD","KLYS:LI27:61","S27","","LCAV","690.1738764","2704.84405","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_6B","L3","MAD","KLYS:LI27:61","S27","","LCAV","693.2179764","2707.88815","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_6C","L3","MAD","KLYS:LI27:61","S27","","LCAV","696.2620764","2710.93225","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"WS27644","L3","MAD","WIRE:LI27:644","S27","","WIRE","700.1276264","2714.7978","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27701","L3","MAD","BPMS:LI27:701","S27","","BPM","700.9158264","2715.586","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27701","L3","MAD","QUAD:LI27:701","S27","","QUAD","700.9158264","2715.586","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27702","L3","MAD","XCOR:LI27:702","S27","","XCOR","701.3298264","2716","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27703","L3","MAD","YCOR:LI27:703","S27","","YCOR","701.6810264","2716.3512","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_7A","L3","MAD","KLYS:LI27:71","S27","","LCAV","702.5182764","2717.18845","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_7B","L3","MAD","KLYS:LI27:71","S27","","LCAV","705.5623764","2720.23255","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_7C","L3","MAD","KLYS:LI27:71","S27","","LCAV","708.6064764","2723.27665","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_7D","L3","MAD","KLYS:LI27:71","S27","","LCAV","711.6505764","2726.32075","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27801","L3","MAD","BPMS:LI27:801","S27","","BPM","713.2602264","2727.9304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27801","L3","MAD","QUAD:LI27:801","S27","","QUAD","713.2602264","2727.9304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27802","L3","MAD","XCOR:LI27:802","S27","","XCOR","713.6698264","2728.34","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27803","L3","MAD","YCOR:LI27:803","S27","","YCOR","713.9198264","2728.59","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_8A","L3","MAD","KLYS:LI27:81","S27","","LCAV","714.8626764","2729.53285","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_8B","L3","MAD","KLYS:LI27:81","S27","","LCAV","717.9067764","2732.57695","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_8C","L3","MAD","KLYS:LI27:81","S27","","LCAV","720.9508764","2735.62105","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K27_8D","L3","MAD","KLYS:LI27:81","S27","","LCAV","723.9949764","2738.66515","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC27900","L3","MAD","XCOR:LI27:900","S27","","XCOR","724.7140264","2739.3842","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC27900","L3","MAD","YCOR:LI27:900","S27","","YCOR","725.1098264","2739.78","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM27901","L3","MAD","BPMS:LI27:901","S27","","BPM","725.8452264","2740.5154","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q27901","L3","MAD","QUAD:LI27:901","S27","","QUAD","725.8452264","2740.5154","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_1A","L3","MAD","KLYS:LI28:11","S28","","LCAV","730.0518764","2744.72205","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_1B","L3","MAD","KLYS:LI28:11","S28","","LCAV","733.0959764","2747.76615","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_1C","L3","MAD","KLYS:LI28:11","S28","","LCAV","736.1400764","2750.81025","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"WS28144","L3","MAD","WIRE:LI28:144","S28","","WIRE","740.5031264","2755.1733","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28201","L3","MAD","BPMS:LI28:201","S28","","BPM","740.7938264","2755.464","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28201","L3","MAD","QUAD:LI28:201","S28","","QUAD","740.7938264","2755.464","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28202","L3","MAD","XCOR:LI28:202","S28","","XCOR","741.1998264","2755.87","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28203","L3","MAD","YCOR:LI28:203","S28","","YCOR","741.4498264","2756.12","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_2A","L3","MAD","KLYS:LI28:21","S28","","LCAV","742.3962764","2757.06645","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_2B","L3","MAD","KLYS:LI28:21","S28","","LCAV","745.4403764","2760.11055","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_2C","L3","MAD","KLYS:LI28:21","S28","","LCAV","748.4844764","2763.15465","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_2D","L3","MAD","KLYS:LI28:21","S28","","LCAV","751.5285764","2766.19875","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28301","L3","MAD","BPMS:LI28:301","S28","","BPM","753.1382264","2767.8084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28301","L3","MAD","QUAD:LI28:301","S28","","QUAD","753.1382264","2767.8084","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28302","L3","MAD","XCOR:LI28:302","S28","","XCOR","753.5498264","2768.22","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28303","L3","MAD","YCOR:LI28:303","S28","","YCOR","753.7998264","2768.47","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_3A","L3","MAD","KLYS:LI28:31","S28","","LCAV","754.7406764","2769.41085","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_3B","L3","MAD","KLYS:LI28:31","S28","","LCAV","757.7847764","2772.45495","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_3C","L3","MAD","KLYS:LI28:31","S28","","LCAV","760.8288764","2775.49905","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_3D","L3","MAD","KLYS:LI28:31","S28","","LCAV","763.8729764","2778.54315","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28401","L3","MAD","BPMS:LI28:401","S28","","BPM","765.4826264","2780.1528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28401","L3","MAD","QUAD:LI28:401","S28","","QUAD","765.4826264","2780.1528","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28402","L3","MAD","XCOR:LI28:402","S28","","XCOR","765.9430264","2780.6132","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28403","L3","MAD","YCOR:LI28:403","S28","","YCOR","766.2351264","2780.9053","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_4A","L3","MAD","KLYS:LI28:41","S28","","LCAV","767.0850764","2781.75525","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_4B","L3","MAD","KLYS:LI28:41","S28","","LCAV","770.1291764","2784.79935","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_4C","L3","MAD","KLYS:LI28:41","S28","","LCAV","773.1732764","2787.84345","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"WS28444","L3","MAD","WIRE:LI28:444","S28","","WIRE","777.5363264","2792.2065","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28501","L3","MAD","BPMS:LI28:501","S28","","BPM","777.8270264","2792.4972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28501","L3","MAD","QUAD:LI28:501","S28","","QUAD","777.8270264","2792.4972","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28502","L3","MAD","XCOR:LI28:502","S28","","XCOR","778.3033264","2792.9735","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28503","L3","MAD","YCOR:LI28:503","S28","","YCOR","778.6144264","2793.2846","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_5A","L3","MAD","KLYS:LI28:51","S28","","LCAV","779.4294764","2794.09965","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_5B","L3","MAD","KLYS:LI28:51","S28","","LCAV","782.4735764","2797.14375","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_5C","L3","MAD","KLYS:LI28:51","S28","","LCAV","785.5176764","2800.18785","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28601","L3","MAD","BPMS:LI28:601","S28","","BPM","790.1714264","2804.8416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28601","L3","MAD","QUAD:LI28:601","S28","","QUAD","790.1714264","2804.8416","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28602","L3","MAD","XCOR:LI28:602","S28","","XCOR","790.5798264","2805.25","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28603","L3","MAD","YCOR:LI28:603","S28","","YCOR","790.9398264","2805.61","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_6A","L3","MAD","KLYS:LI28:61","S28","","LCAV","791.7738764","2806.44405","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_6B","L3","MAD","KLYS:LI28:61","S28","","LCAV","794.8179764","2809.48815","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_6C","L3","MAD","KLYS:LI28:61","S28","","LCAV","797.8620764","2812.53225","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_6D","L3","MAD","KLYS:LI28:61","S28","","LCAV","800.9061764","2815.57635","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28701","L3","MAD","BPMS:LI28:701","S28","","BPM","802.5158264","2817.186","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28701","L3","MAD","QUAD:LI28:701","S28","","QUAD","802.5158264","2817.186","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28702","L3","MAD","XCOR:LI28:702","S28","","XCOR","802.9298264","2817.6","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28703","L3","MAD","YCOR:LI28:703","S28","","YCOR","803.3350264","2818.0052","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_7A","L3","MAD","KLYS:LI28:71","S28","","LCAV","804.1182764","2818.78845","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_7B","L3","MAD","KLYS:LI28:71","S28","","LCAV","807.1623764","2821.83255","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_7C","L3","MAD","KLYS:LI28:71","S28","","LCAV","810.2064764","2824.87665","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"WS28744","L3","MAD","WIRE:LI28:744","S28","","WIRE","814.0725264","2828.7427","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28801","L3","MAD","BPMS:LI28:801","S28","","BPM","814.8602264","2829.5304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28801","L3","MAD","QUAD:LI28:801","S28","","QUAD","814.8602264","2829.5304","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28802","L3","MAD","XCOR:LI28:802","S28","","XCOR","815.2698264","2829.94","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28803","L3","MAD","YCOR:LI28:803","S28","","YCOR","815.5198264","2830.19","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_8A","L3","MAD","KLYS:LI28:81","S28","","LCAV","816.4626764","2831.13285","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_8B","L3","MAD","KLYS:LI28:81","S28","","LCAV","819.5067764","2834.17695","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_8C","L3","MAD","KLYS:LI28:81","S28","","LCAV","822.5508764","2837.22105","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"K28_8D","L3","MAD","KLYS:LI28:81","S28","","LCAV","825.5949764","2840.26515","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"XC28900","L3","MAD","XCOR:LI28:900","S28","","XCOR","826.4598264","2841.13","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"YC28900","L3","MAD","YCOR:LI28:900","S28","","YCOR","826.7098264","2841.38","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"BPM28901","L3","MAD","BPMS:LI28:901","S28","","BPM","827.4452264","2842.1154","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"Q28901","L3","MAD","QUAD:LI28:901","S28","","QUAD","827.4452264","2842.1154","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
"C29096","L3","MAD","COLL:LI28:916","S28","","COLL","827.8338264","2842.504","CU_ALINE, CU_HXR, CU_HXTES, CU_SFTH, CU_SXR, "
